ts_code,trade_date,open,high,low,close,pct_chg,vol,amount,amount_wan,return_1d,amount_ma20,amount_ratio_20_60,turnover_rate,turnover_rate_f,volume_ratio,pe_ttm,pb,circ_mv,float_share,free_share,buy_lg_amount,sell_lg_amount,buy_elg_amount,sell_elg_amount,net_mf_amount,large_net_amount,elg_net_amount,main_net_amount,main_net_pct_amount,net_mf_pct_amount,main_net_5d,main_net_pct_5d,net_mf_5d,main_net_10d,main_net_pct_10d,net_mf_10d,main_net_20d,main_net_pct_20d,net_mf_20d,main_net_60d,main_net_pct_60d,net_mf_60d,rzye,rzmre,rzche,rqye,rzrqye,financing_net_buy,financing_balance_chg,financing_balance_pct_mv,financing_net_buy_5d,financing_balance_chg_5d,financing_net_buy_20d,financing_balance_chg_20d,financing_net_buy_60d,financing_balance_chg_60d,obv,cmf_20,mfi_14,future_ret_5d,future_ret_10d,future_ret_20d,future_ret_60d,main_net_pct_amount_rank_252,main_net_pct_20d_rank_252,financing_net_buy_20d_rank_252,financing_balance_pct_mv_rank_252,amount_ratio_20_60_rank_252,turnover_rate_f_rank_252,cmf_20_rank_252,mfi_14_rank_252
002463.SZ,2018-01-16,4.87,4.95,4.7,4.75,-3.06,324428.3,156409.604,15640.9604,-0.030612244897959218,131914.60072727271,,1.9387,2.9604,1.55,34.9256,2.3096,794898.3084,167347.0123,109590.452,3100.83,5245.25,388.08,1579.07,-4429.55,-2144.42,-1190.99,-3335.41,-0.21324841408076195,-0.283201918981906,-6941.119999999999,-0.11223598242959554,-12836.95,-16221.61,-0.11339980742161711,-22861.35,-17409.18,-0.11360532555048555,-24665.41,,,,,,,,,,,,,,,,,,-429109.87,-0.17523830064867194,11.492079043488118,0.01684210526315799,-0.0189473684210526,-0.07999999999999996,-0.09473684210526323,,,,,,,,
002463.SZ,2018-01-17,4.74,4.82,4.58,4.75,0.0,264006.98,124083.513,12408.3513,0.0,131262.01008333333,,1.5776,2.409,1.15,34.9256,2.3096,794898.3084,167347.0123,109590.452,2920.42,4275.73,294.32,601.61,-317.38,-1355.3099999999995,-307.29,-1662.5999999999995,-0.13399040370496276,-0.025577934757537047,-8374.759999999998,-0.1354351011259545,-12396.24,-15786.489999999998,-0.11473756785165276,-21306.66,-19071.78,-0.11530408206335867,-24982.79,,,,,,,,,,,,,,,,,,-429109.87,-0.12453061509756519,10.5212134425132,0.01684210526315799,-0.07157894736842108,-0.09894736842105256,-0.09052631578947368,,,,,,,,
002463.SZ,2018-01-18,4.75,4.82,4.72,4.75,0.0,156969.92,74862.141,7486.2141,0.0,126923.55861538461,,0.938,1.4323,0.68,34.9256,2.3096,794898.3084,167347.0123,109590.452,2011.33,1926.52,0.0,1715.71,-708.61,84.80999999999995,-1715.71,-1630.9,-0.21785377471371012,-0.09465532117228653,-9826.629999999997,-0.17448316877192677,-12123.69,-16749.78,-0.13221377568163736,-21316.730000000003,-20702.68,-0.12319251995953953,-25691.4,,,,,,,,,,,,,,,,,,-429109.87,-0.1378818057922781,14.841052920621095,0.010526315789473717,-0.1010526315789475,-0.07789473684210524,-0.09894736842105256,,,,,,,,
002463.SZ,2018-01-19,4.75,4.8,4.65,4.73,-0.42,239100.48,112697.883,11269.7883,-0.004210526315789331,125907.43892857143,,1.4288,2.1818,1.03,34.7785,2.2998,791551.3682,167347.0123,109590.452,3743.32,3582.93,113.83,1379.82,-1562.81,160.39000000000033,-1265.99,-1105.5999999999997,-0.09810299630916755,-0.13867252501983554,-9867.809999999998,-0.16305020089300998,-11309.88,-15738.629999999997,-0.1271668194471159,-20948.96,-21808.28,-0.1214004111273701,-27254.21,,,,,,,,,,,,,,,,,,-668210.35,-0.12381897003392392,13.831725877402434,0.00845665961945019,-0.08879492600422845,-0.07399577167019034,-0.06342494714587754,,,,,,,,
002463.SZ,2018-01-22,4.71,4.87,4.68,4.86,2.75,227442.58,108561.206,10856.1206,0.027484143763213398,124751.0234,,1.3591,2.0754,0.9,35.7344,2.363,813306.4798,167347.0123,109590.452,2176.16,3036.82,1359.11,799.7,2216.88,-860.6600000000003,559.4099999999999,-301.25000000000045,-0.02774932327115088,0.20420554281609585,-8035.759999999999,-0.13818898241595065,-4801.47,-12465.599999999999,-0.11087689020049936,-13653.33,-22109.53,-0.11515700527028883,-25037.33,,,,,,,,,,,,,,,,,,-440767.77,-0.061295837759361656,19.147192274508598,-0.043209876543209846,-0.1234567901234569,-0.057613168724279906,-0.08230452674897126,,,,,,,,
002463.SZ,2018-01-23,4.82,4.88,4.79,4.83,-0.62,123045.67,59433.907,5943.3907,-0.006172839506172867,120668.703625,,0.7353,1.1228,0.51,35.5138,2.3484,808286.0694,167347.0123,109590.452,1094.14,1987.91,276.1,153.91,-1201.98,-893.77,122.19000000000003,-771.5799999999999,-0.12982151753880153,-0.20223809281122979,-5471.929999999999,-0.12150360310755856,-1573.9,-12413.05,-0.11686979276857704,-14410.85,-22881.11,-0.11607353728707087,-26239.31,,,,,,,,,,,,,,,,,,-563813.4400000001,-0.06289696175758,24.068020174079635,-0.035196687370600444,-0.15527950310559002,-0.051759834368530044,-0.08281573498964812,,,,,,,,
002463.SZ,2018-01-24,4.85,4.85,4.75,4.83,0.0,181389.16,86910.164,8691.0164,0.0,118682.90717647059,,1.0839,1.6552,0.9,35.5138,2.3484,808286.0694,167347.0123,109590.452,1629.82,2203.66,2200.02,2290.52,-2722.65,-573.8399999999999,-90.5,-664.3399999999999,-0.07643985115480853,-0.3132717595608265,-4473.67,-0.1099934925975277,-3979.17,-12848.429999999998,-0.1227142968617411,-16375.41,-23545.449999999997,-0.11374214398517309,-28961.96,,,,,,,,,,,,,,,,,,-563813.4400000001,-0.03290888354418728,15.331362063090836,-0.08695652173913038,-0.1490683229813664,-0.04554865424430632,-0.09523809523809523,,,,,,,,
002463.SZ,2018-01-25,4.82,4.88,4.78,4.8,-0.62,172197.29,83152.594,8315.259399999999,-0.006211180124223614,116709.00088888888,,1.029,1.5713,0.93,35.2932,2.3339,803265.659,167347.0123,109590.452,2679.07,2501.42,250.97,1126.11,-514.94,177.6500000000001,-875.1399999999999,-697.4899999999998,-0.08388072655917383,-0.06192711197921259,-3540.2599999999993,-0.08319888296662045,-3785.5000000000005,-13366.889999999998,-0.12884102586927362,-15909.19,-24242.94,-0.11208317635039536,-29476.9,,,,,,,,,,,,,,,,,,-736010.7300000001,-0.05626006300934531,21.35639020885101,-0.11041666666666672,-0.12916666666666665,-0.022916666666666585,-0.0854166666666667,,,,,,,,
002463.SZ,2018-01-26,4.76,4.82,4.75,4.77,-0.63,139855.44,66786.342,6678.6342,-0.006250000000000089,114081.4925263158,,0.8357,1.2762,0.74,35.0726,2.3193,798245.2487,167347.0123,109590.452,1104.85,1436.88,1386.86,2060.2,-2826.59,-332.0300000000002,-673.3399999999999,-1005.3700000000001,-0.15053526962144448,-0.4232287493751342,-3440.0299999999997,-0.09368533762907585,-5049.280000000001,-13307.839999999998,-0.1283677692610429,-16359.16,-25248.309999999998,-0.11410697073308214,-32303.49,,,,,,,,,,,,,,,,,,-875866.1700000002,-0.0683084434491901,23.202659538430012,-0.09643605870020966,-0.11949685534591181,-0.020964360587002018,-0.06708595387840655,,,,,,,,
002463.SZ,2018-01-29,4.77,4.79,4.62,4.65,-2.52,198076.16,92894.81,9289.481,-0.0251572327044024,113022.1584,,1.1836,1.8074,1.17,34.1903,2.2609,778163.6072,167347.0123,109590.452,1851.27,3294.73,936.46,1462.49,-4148.04,-1443.46,-526.03,-1969.49,-0.21201292085101417,-0.4465308664714423,-5108.269999999999,-0.1305380571450485,-11414.2,-13144.03,-0.13436351978049957,-16215.670000000002,-27217.8,-0.11900226823897875,-36451.53,,,,,,,,,,,,,,,,,,-1073942.33,-0.09367165852049107,23.626472916732297,-0.08387096774193559,-0.04086021505376347,0.0021505376344086446,-0.062365591397849474,,,,,,,,
002463.SZ,2018-01-30,4.64,4.67,4.63,4.66,0.22,76179.72,35462.689,3546.2689,0.0021505376344086446,109661.43155000001,,0.4552,0.6951,0.47,34.2638,2.2658,779837.0773,167347.0123,109590.452,702.85,1115.62,0.0,0.0,-80.44,-412.76999999999987,0.0,-412.76999999999987,-0.11639557282303095,-0.02268299507688207,-4749.459999999999,-0.1278528682018944,-10292.660000000002,-10221.389999999998,-0.1246782356547265,-11866.560000000001,-26443.0,-0.11903902153817181,-34727.91,,,,,,,,,,,,,,,,,,-997762.6100000001,-0.08124315854331653,25.3189522488521,-0.12446351931330468,-0.0622317596566524,0.0193133047210301,-0.047210300429184504,,,,,,,,
002463.SZ,2018-01-31,4.66,4.66,4.39,4.41,-5.36,259023.03,116532.973,11653.2973,-0.05364806866952787,106791.98819999999,,1.5478,2.3636,1.69,32.4256,2.1442,738000.3242,167347.0123,109590.452,2262.9,4397.97,34.04,1512.55,-4091.84,-2135.07,-1478.51,-3613.58,-0.31009077576695826,-0.3511315205182314,-7698.699999999999,-0.17458305312432434,-11661.85,-12172.369999999999,-0.14228827286092602,-15641.020000000002,-27958.859999999997,-0.1285129203562894,-36947.68,,,,,,,,,,,,,,,,,,-1256785.6400000001,-0.19786980816864305,24.6122881520446,-0.0680272108843537,-0.02947845804988658,0.06122448979591821,0.03174603174603163,,,,,,,,
002463.SZ,2018-02-01,4.41,4.46,4.21,4.27,-3.17,446645.04,191037.523,19103.7523,-0.031746031746031855,108597.47635000001,,2.669,4.0756,2.64,31.3962,2.0762,714571.7425,167347.0123,109590.452,4688.0,6537.01,4957.49,2838.47,-6007.98,-1849.0100000000002,2119.02,270.00999999999976,0.014133872537700343,-0.31449214299119654,-6731.2,-0.1549801333049495,-17154.89,-10271.460000000001,-0.11908950813578498,-20940.39,-27021.239999999998,-0.1256516419087112,-42257.12,,,,,,,,,,,,,,,,,,-1703430.6800000002,-0.25195316673377066,22.5042376628909,-0.021077283372365363,0.025761124121779888,0.0936768149882905,0.05386416861826704,,,,,,,,
002463.SZ,2018-02-02,4.23,4.34,4.18,4.31,0.94,133690.31,57336.54,5733.654,0.00936768149882905,104340.67964999999,,0.7989,1.2199,0.6,31.6904,2.0956,721265.623,167347.0123,109590.452,1554.74,1548.9,160.29,194.06,810.34,5.839999999999918,-33.77000000000001,-27.930000000000092,-0.0048712391783669,0.1413304674471114,-5753.76,-0.125847327216334,-13517.96,-9193.79,-0.10976633242270492,-18567.24,-24932.42,-0.11846657593491042,-39516.200000000004,,,,,,,,,,,,,,,,,,-1569740.37,-0.1790775521585822,23.86312199348123,-0.02552204176334094,0.016241299303944468,0.12529002320185612,0.02088167053364276,,,,,,,,
002463.SZ,2018-02-05,4.23,4.31,4.21,4.26,-1.16,110039.89,46990.194,4699.0194,-0.011600928074245953,97316.19,,0.6576,1.0041,0.49,31.3227,2.0713,712898.2724,167347.0123,109590.452,1317.53,1062.21,245.19,551.42,-783.49,255.31999999999994,-306.22999999999996,-50.910000000000025,-0.010834175317514122,-0.1667347872622105,-3835.18,-0.08561157810963396,-10153.41,-8943.45,-0.10807481762734124,-21567.61,-21409.05,-0.1094758539139203,-35220.94,,,,,,,,,,,,,,,,,,-1679780.26,-0.15540083165228907,25.925705478138937,0.04694835680751175,0.07511737089201875,0.14084507042253525,0.025821596244131495,,,,,,,,
002463.SZ,2018-02-06,4.19,4.24,4.07,4.08,-4.23,209088.63,86566.213,8656.6213,-0.04225352112676051,95748.803,,1.2494,1.9079,1.02,29.9992,1.9838,682775.8102,167347.0123,109590.452,1608.7,3756.15,1486.44,483.01,-2914.55,-2147.45,1003.4300000000001,-1144.0199999999998,-0.13215548657534548,-0.33668447526981454,-4566.429999999999,-0.08876356086009689,-12987.52,-9315.89,-0.10830821453099564,-23280.18,-21728.94,-0.11258900364978633,-37691.03,,,,,,,,,,,,,,,,,,-1888868.8900000001,-0.2013854804694283,26.736064659083496,0.07107843137254899,0.12254901960784315,0.19362745098039214,0.07843137254901977,,,,,,,,
002463.SZ,2018-02-07,4.16,4.19,3.92,4.11,0.74,270320.0,109744.463,10974.4463,0.007352941176470562,94874.1919,,1.6153,2.4666,1.17,30.2198,1.9984,687796.2206,167347.0123,109590.452,2718.6,4201.25,1080.33,617.25,-1319.76,-1482.65,463.0799999999999,-1019.5700000000002,-0.09290400373092174,-0.12025754775436825,-1972.4199999999998,-0.04532620645288958,-10215.44,-9671.12,-0.10995462978860696,-21877.29,-22519.55,-0.11633446332517403,-38252.7,,,,,,,,,,,,,,,,,,-1618548.8900000001,-0.21544668479083795,20.03341644517876,0.041362530413625365,0.12165450121654509,0.14598540145985384,0.0875912408759123,,,,,,,,
002463.SZ,2018-02-08,4.1,4.22,4.06,4.18,1.7,141203.1,58743.943,5874.3943,0.01703163017031617,93852.9018,,0.8438,1.2885,0.6,30.7345,2.0324,699510.5114,167347.0123,109590.452,1822.75,1722.03,397.1,122.43,591.97,100.72000000000003,274.67,375.39000000000004,0.06390275845119897,0.10077124036430446,-1867.0399999999993,-0.035372429270189854,-3615.4900000000002,-8598.24,-0.09517628128756969,-20770.38,-21965.13,-0.11200865357842164,-36679.57,,,,,,,,,,,,,,,,,,-1477345.79,-0.20641382432803487,25.81800384241103,0.04784688995215314,0.12200956937799057,0.1124401913875599,0.07177033492822993,,,,,,,,
002463.SZ,2018-02-09,4.06,4.3,4.04,4.2,0.48,256760.02,107685.68,10768.568,0.004784688995215447,95809.49584999999,,1.5343,2.3429,1.49,30.8815,2.0421,702857.4517,167347.0123,109590.452,3241.65,2627.38,243.79,112.41,-72.89,614.27,131.38,745.65,0.06924318999517856,-0.006768773712530766,-1093.4599999999996,-0.020549543435480763,-4498.72,-6847.22,-0.07319843532590738,-18016.68,-20155.059999999998,-0.10078310229347513,-34375.84,,,,,,,,,,,,,,,,,,-1220585.77,-0.15454264049079883,25.699174598269863,0.042857142857142705,0.11190476190476195,0.10000000000000009,0.06428571428571428,,,,,,,,
002463.SZ,2018-02-12,4.21,4.48,4.2,4.46,6.19,271797.95,118435.945,11843.594500000001,0.06190476190476191,94716.41635,0.8910350916601786,1.6242,2.4801,1.38,32.7933,2.1685,746367.6749,167347.0123,109590.452,4806.9,2395.99,954.36,642.62,3072.85,2410.91,311.74,2722.6499999999996,0.22988375699623956,0.25945248294341716,1680.1000000000001,0.027594043027269977,-642.3800000000001,-2155.08,-0.029008767541182,-10795.79,-15299.109999999999,-0.08168614366084079,-27011.46,-29372.879999999997,-0.0890044346730465,-47247.32,,,,,,,,,,,,,,,-948787.8200000001,-0.039763496011094385,29.212880234862197,0.026905829596412634,0.04484304932735439,0.03139013452914785,-0.0022421524663677195,,,,,,,,
002463.SZ,2018-02-13,4.45,4.46,4.29,4.37,-2.02,192363.96,84080.69,8408.069,-0.020179372197309364,91099.97065,0.8628314397018508,1.1495,1.7553,0.84,32.1315,2.1248,731306.4438,167347.0123,109590.452,1730.35,2538.94,237.36,1516.52,-3020.22,-808.5900000000001,-1279.1599999999999,-2087.75,-0.2483031478452425,-0.35920494943607145,736.3699999999999,0.00436451077329057,-748.0499999999997,-3830.0600000000004,-0.04219952504340316,-13735.57,-14051.45,-0.08343888034906481,-25602.13,-31460.629999999997,-0.09414310283989154,-50267.54,,,,,,,,,,,,,,,-1141151.78,0.004001941290825293,29.285432661399852,0.048054919908466776,0.08695652173913038,0.06636155606407312,0.03432494279176179,,,,,,,,
002463.SZ,2018-02-14,4.34,4.39,4.26,4.28,-2.06,102279.34,43986.05,4398.6050000000005,-0.020594965675057142,87095.0975,0.8402183932162817,0.6112,0.9333,0.45,31.4698,2.081,716245.2126,167347.0123,109590.452,567.69,1334.12,0.0,299.43,-1666.97,-766.4299999999998,-299.43,-1065.86,-0.2423177348272918,-0.3789769711078853,690.0800000000002,-0.025518235445983438,-1095.2599999999998,-1282.3400000000004,-0.03542222094943651,-11310.699999999999,-13454.710000000001,-0.08885524690518128,-26951.72,-32526.489999999998,-0.0987735600894978,-51934.51,,,,,,,,,,,,,,,-1243431.12,-0.042105786770542816,23.40553121596612,0.07710280373831768,0.09345794392523343,0.07710280373831768,0.04672897196261694,,,,,,,,
002463.SZ,2018-02-22,4.32,4.42,4.3,4.38,2.34,126946.6,55519.728,5551.9728000000005,0.023364485981308247,86127.97685,0.8427480456846085,0.7586,1.1584,0.66,32.205,2.1296,732979.9139,167347.0123,109590.452,2271.94,1431.69,242.19,131.58,667.43,840.25,110.60999999999999,950.86,0.1712652482735506,0.12021492612499829,1265.5500000000002,-0.004045737481513112,-1019.7999999999998,-601.4900000000001,-0.019709083375851484,-4635.29,-10872.95,-0.06939929575581824,-25575.68,-31575.629999999997,-0.09059056589667815,-51267.08,,,,,,,,,,,,,,,-1116484.52,-0.015325429423141515,28.222276161254214,0.07077625570776269,0.06621004566210043,-0.0091324200913242,0.01598173515981749,,,,,,,,
002463.SZ,2018-02-23,4.36,4.43,4.32,4.38,0.0,125812.71,55056.081,5505.6080999999995,0.0,83245.88674999999,0.825750403221256,0.7518,1.148,0.66,32.205,2.1296,732979.9139,167347.0123,109590.452,2093.43,1817.32,131.91,117.3,-585.54,276.1099999999999,14.61,290.7199999999999,0.05280433963325503,-0.10635337448010512,810.62,-0.007333507553897818,-1532.4499999999998,-282.84000000000015,-0.013941525494689291,-6031.17,-9476.630000000001,-0.0618539289586971,-24598.410000000003,-31284.91,-0.08637306867520951,-51852.62,,,,,,,,,,,,,,,-1116484.52,-0.016982825035410227,33.84654620677895,0.06621004566210043,0.10730593607305927,-0.06849315068493145,-0.0022831050228310223,,,,,,,,
002463.SZ,2018-02-26,4.39,4.61,4.37,4.58,4.57,269940.6,122052.368,12205.2368,0.04566210045662111,83920.44485,0.8274605962518732,1.6131,2.4632,1.65,33.6756,2.2269,766449.3163,167347.0123,109590.452,2892.03,2940.79,584.06,137.14,3803.47,-48.75999999999976,446.91999999999996,398.1600000000002,0.03262206268705906,0.3116260718513876,-1513.8699999999994,-0.04678584641573392,-801.8299999999995,166.2300000000001,-0.009595901694231973,-1444.2100000000005,-8777.22,-0.05883535966078661,-23011.82,-30886.75,-0.0829732077791447,-48049.15,,,,,,,,,,,,,,,-846543.92,-0.01706795735862147,41.23340279987371,0.017467248908296984,0.061135371179039444,-0.09170305676855894,-0.05458515283842791,,,,,,,,
002463.SZ,2018-02-27,4.57,4.65,4.55,4.58,0.0,182468.86,83886.651,8388.6651,0.0,85143.08205,0.8435666936650399,1.0904,1.665,1.12,37.9528,2.1991,766449.3163,167347.0123,109590.452,2974.81,2760.21,381.81,142.73,-14.44,214.5999999999999,239.08,453.67999999999995,0.05408250235189386,-0.0017213704240022646,1027.5600000000004,0.013691283623693354,2203.95,1763.9299999999998,0.00902789719849196,1455.9,-7551.96,-0.049640158666251835,-21824.28,-30433.07,-0.07916610471994918,-48063.590000000004,,,,,,,,,,,,,,,-846543.92,-0.03214824629255154,49.18075472650275,0.037117903930131035,0.06331877729257651,-0.06986899563318782,-0.0633187772925764,,,,,,,,
002463.SZ,2018-02-28,4.55,4.69,4.5,4.61,0.66,161404.96,74570.613,7457.061299999999,0.0065502183406114245,84526.10449999999,0.8434074833589665,0.9645,1.4728,1.0,38.2014,2.2135,771469.7267,167347.0123,109590.452,1957.46,2370.15,321.95,0.0,1071.18,-412.69000000000005,321.95,-90.74000000000007,-0.012168332316109575,0.14364639861549752,2002.68,0.059721164125929795,4942.1,2692.7599999999998,0.01710146433997318,3846.84,-6978.360000000001,-0.04642658272431689,-18030.45,-30523.809999999998,-0.07735535411444,-46992.41,,,,,,,,,,,,,,,-685138.9600000001,-0.053986237723901584,61.17728224902564,0.015184381778741818,0.021691973969631073,-0.08459869848156198,-0.07592190889370942,,,,,,,,
002463.SZ,2018-03-01,4.59,4.72,4.56,4.69,1.74,134786.4,62936.735,6293.6735,0.017353579175704903,83515.31155,0.841560436203901,0.8054,1.2299,0.78,38.8644,2.2519,784857.4877,167347.0123,109590.452,2110.92,1530.27,38.42,0.0,642.73,580.6500000000001,38.42,619.07,0.09836385697478588,0.10212318767409845,1670.89,0.04514088586617685,4917.4,2936.44,0.020547574192331868,3897.6000000000004,-5661.8,-0.0373143535476189,-16872.78,-29904.739999999998,-0.07273116434893406,-46349.68,,,,,,,,,,,,,,,-550352.56,-0.005271179411299589,66.52415904037214,-0.004264392324093924,-0.008528784648187626,-0.0895522388059703,-0.13006396588486147,,,,,,,,
002463.SZ,2018-03-02,4.65,4.79,4.65,4.67,-0.43,213054.27,100560.108,10056.0108,-0.004264392324093924,85203.99985,0.8582838251658583,1.2731,1.9441,1.22,38.6986,2.2423,781510.5474,167347.0123,109590.452,2749.73,2101.94,169.85,517.31,875.62,647.79,-347.4599999999999,300.33000000000004,0.029865719714620837,0.08707428993612457,1680.5000000000005,0.04055316188245001,6378.5599999999995,2491.12,0.016609827164276093,4846.11,-4356.1,-0.02829430408081564,-13170.570000000002,-29604.41,-0.07010047501397111,-45474.06,,,,,,,,,,,,,,,-763406.8300000001,-0.02893437736453379,72.08876540726736,0.03854389721627394,-0.010706638115631661,-0.06638115631691643,-0.11563169164882225,,,,,,,,
002463.SZ,2018-03-05,4.65,4.71,4.59,4.66,-0.21,145130.53,67407.102,6740.7101999999995,-0.0021413276231262435,83929.61445,0.8522859503673667,0.8672,1.3243,0.75,38.6158,2.2375,779837.0773,167347.0123,109590.452,1314.4,1556.46,1.21,239.56,-1019.16,-242.05999999999995,-238.35,-480.40999999999997,-0.07126993829225887,-0.15119475096259147,801.9300000000001,0.01977476168658642,1555.93,-711.9399999999996,-0.013505542364573747,754.1000000000001,-2867.0200000000004,-0.021257154952877874,-10041.69,-30084.82,-0.07012971159592832,-46493.22,,,,,,,,,,,,,,,-908537.3600000001,0.010456044162099425,73.2742401269107,0.0429184549356223,-0.012875536480686844,-0.05150214592274682,-0.12231759656652363,,,,,,,,
002463.SZ,2018-03-06,4.67,4.77,4.67,4.75,1.93,165518.46,78395.004,7839.5004,0.0193133047210301,86076.2302,0.8784533976280816,0.9891,1.5103,0.99,39.3616,2.2807,794898.3084,167347.0123,109590.452,2142.51,1812.53,218.79,400.93,2071.45,329.98000000000025,-182.14000000000001,147.84000000000023,0.018858344595530634,0.2642323992993227,496.0900000000005,0.012729930135313778,3641.8199999999997,1523.6500000000005,0.013210606879503563,5845.7699999999995,-2306.41,-0.014494459081949795,-7889.8,-29936.98,-0.06795927120101468,-44421.770000000004,,,,,,,,,,,,,,,-743018.9000000001,0.025842174900870554,82.40658917834926,0.025263157894736876,-0.0189473684210526,-0.08842105263157896,-0.1305263157894737,,,,,,,,
002463.SZ,2018-03-07,4.78,4.78,4.66,4.68,-1.47,137807.27,64818.437,6481.843699999999,-0.01473684210526327,83490.50340000002,0.8589875900310674,0.8235,1.2575,0.84,38.7815,2.2471,783184.0176,167347.0123,109590.452,876.25,2173.11,272.38,611.52,-1499.62,-1296.8600000000001,-339.14,-1636.0,-0.2523973233109586,-0.2313570134373959,-1049.1699999999994,-0.03531586806365603,1071.0199999999995,953.5100000000002,0.012202648031136881,6013.12,-328.83000000000015,-0.011609786459149812,-5297.58,-31572.98,-0.07235065339410858,-45921.39,,,,,,,,,,,,,,,-880826.1700000002,0.060582276855861185,76.70697992892963,0.0064102564102563875,-0.014957264957264793,-0.09615384615384603,-0.10256410256410242,,,,,,,,
002463.SZ,2018-03-08,4.66,4.69,4.63,4.67,-0.21,89439.19,41716.532,4171.6532,-0.002136752136752129,76024.45385,0.7926961491406102,0.5345,0.8161,0.56,38.6986,2.2423,781510.5474,167347.0123,109590.452,934.73,1600.61,0.0,0.0,-232.3,-665.8799999999999,0.0,-665.8799999999999,-0.15962017168637122,-0.05568535754602037,-2334.1199999999994,-0.08691267379588745,195.98999999999972,-663.2299999999994,-0.0208858939648553,5113.39,-1264.7199999999998,-0.020297488670353393,478.09999999999917,-32238.86,-0.07438017707532399,-46153.69,,,,,,,,,,,,,,,-970265.3600000001,0.1430592965740631,71.2955643578272,-0.004282655246252598,-0.07066381156316914,-0.11134903640256955,-0.1049250535331906,,,,,,,,
002463.SZ,2018-03-09,4.7,4.91,4.7,4.85,3.85,261313.84,126146.934,12614.6934,0.03854389721627394,79464.97355,0.8226744464020009,1.5615,2.3845,1.74,40.1902,2.3287,811633.0097,167347.0123,109590.452,4579.18,2451.09,889.03,435.75,4666.4,2128.09,453.28,2581.37,0.20463200476992963,0.36991782931482103,-53.07999999999947,-0.0519594167848257,3986.7699999999995,1627.4200000000005,-0.005703127451187837,10365.33,1344.5800000000002,-0.009822326472938564,4334.159999999999,-29657.489999999998,-0.0680389911242955,-41487.29,,,,,,,,,,,,,,,-708951.5200000001,0.1459121448851755,71.4825525964113,-0.04742268041237108,-0.15876288659793802,-0.14226804123711334,-0.14226804123711334,,,,,,,,
002463.SZ,2018-03-12,4.85,5.02,4.85,4.86,0.21,229673.79,113138.821,11313.882099999999,0.0020618556701033075,82772.4049,0.8536657786984593,1.3724,2.0957,1.44,40.2731,2.3335,813306.4798,167347.0123,109590.452,2218.1,3439.04,691.05,913.66,101.54,-1220.94,-222.61,-1443.5500000000002,-0.12759104145163402,0.008974815107892985,-1016.2199999999998,-0.06322363741670071,5107.469999999999,-214.28999999999996,-0.021724437865057147,6663.4,-48.059999999999945,-0.01566016977964456,5219.189999999999,-31101.04,-0.06936237002045859,-41385.75,,,,,,,,,,,,,,,-479277.7300000001,0.08621515878683005,79.95979400161863,-0.053497942386831365,-0.1440329218106996,-0.13786008230452673,-0.15020576131687247,,,,,,,,
002463.SZ,2018-03-13,4.87,4.91,4.82,4.87,0.21,126781.49,61865.245,6186.5245,0.002057613168724215,81537.3565,0.8475976753000373,0.7576,1.1569,0.72,40.356,2.3383,814979.9499,167347.0123,109590.452,636.53,1093.45,0.0,0.0,192.52,-456.9200000000001,0.0,-456.9200000000001,-0.07385730065402635,0.031119249588359345,-1620.98,-0.08176676646661211,3228.5399999999995,-1124.8899999999999,-0.03451841816564917,6870.36,639.0399999999997,-0.012745260483578602,8326.259999999998,-31557.96,-0.069460085903797,-41193.23,,,,,,,,,,,,,,,-352496.2400000001,0.14327039970149008,78.68649641482514,-0.043121149897330624,-0.12525667351129366,-0.13552361396303902,-0.13552361396303902,,,,,,,,
002463.SZ,2018-03-14,4.82,4.88,4.68,4.71,-3.29,182842.2,87365.401,8736.5401,-0.03285420944558526,80418.4034,0.8376022555557631,1.0926,1.6684,1.08,39.0301,2.2615,788204.4279,167347.0123,109590.452,1118.67,2876.23,202.45,387.8,-2438.14,-1757.56,-185.35000000000002,-1942.9099999999999,-0.2223889523496836,-0.2790738635767264,-1927.8899999999999,-0.0757650922743571,2290.02,-2977.0599999999995,-0.05554048016900657,3361.04,-284.29999999999995,-0.019219507914516695,7207.879999999999,-33500.869999999995,-0.07271389157285842,-43631.37,,,,,,,,,,,,,,,-535338.4400000002,0.07913447357411686,71.63402848671231,-0.02123142250530774,-0.10403397027600858,-0.10828025477707004,-0.10828025477707004,,,,,,,,
002463.SZ,2018-03-15,4.7,4.72,4.58,4.65,-1.27,196956.93,91558.698,9155.8698,-0.0127388535031846,82059.14115,0.8555178327362634,1.1769,1.7972,1.11,38.5329,2.2327,778163.6072,167347.0123,109590.452,2576.63,2628.85,253.87,1210.18,-1501.61,-52.2199999999998,-956.3100000000001,-1008.5299999999999,-0.1101511950290075,-0.16400517185161367,-2270.54,-0.06587129694288436,1020.7099999999998,-4604.659999999999,-0.0763919853693859,1216.6999999999996,-1668.2199999999998,-0.027922205588527017,5114.299999999999,-34509.4,-0.07349383539486153,-45132.98,,,,,,,,,,,,,,,-732295.3700000001,0.05814036954815744,64.71780966783624,-0.06666666666666676,-0.08172043010752705,-0.11182795698924741,-0.10752688172043012,,,,,,,,
